,index,nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,cable_t2_attache,last_modified,datagouv_dataset_id,datagouv_resource_id,datagouv_organization_or_owner,created_at,consolidated_longitude,consolidated_latitude,consolidated_code_postal,consolidated_commune,consolidated_is_lon_lat_correct,consolidated_is_code_insee_verified,non_concerne
102280,103166,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP1727,1727,"Eurotunnel, France - Terminal",Station dédiée à la recharge rapide,"Boulevard de l'Europe, 62231 Coquelles",62193,"[1.812951, 50.935031]",8,FRSTLE0003KB,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,517010-RTE,2015-07-01,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,1.812951,50.935031,,,False,False,False
102281,103167,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP1727,1727,"Eurotunnel, France - Terminal",Station dédiée à la recharge rapide,"Boulevard de l'Europe, 62231 Coquelles",62193,"[1.812951, 50.935031]",8,FRSTLE0003KD,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,517010-RTE,2015-07-01,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,1.812951,50.935031,,,False,False,False
102282,103168,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP3078,3078,"Saint-Brieuc, France",Station dédiée à la recharge rapide,"5 Rue de la Landelle, 22360 Langueux",22106,"[-2.722584, 48.493409]",20,FRSTLE0003KF,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50036719867603,2017-04-25,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-2.722584,48.493409,22360,Langueux,True,True,False
102283,103169,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP3078,3078,"Saint-Brieuc, France",Station dédiée à la recharge rapide,"5 Rue de la Landelle, 22360 Langueux",22106,"[-2.722584, 48.493409]",20,FRSTLE0003KH,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50036719867603,2017-04-25,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-2.722584,48.493409,22360,Langueux,True,True,False
102284,103170,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP3078,3078,"Saint-Brieuc, France",Station dédiée à la recharge rapide,"5 Rue de la Landelle, 22360 Langueux",22106,"[-2.722584, 48.493409]",20,FRSTLE0003KJ,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50036719867603,2017-04-25,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-2.722584,48.493409,22360,Langueux,True,True,False
102285,103171,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP3078,3078,"Saint-Brieuc, France",Station dédiée à la recharge rapide,"5 Rue de la Landelle, 22360 Langueux",22106,"[-2.722584, 48.493409]",20,FRSTLE0003KL,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50036719867603,2017-04-25,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-2.722584,48.493409,22360,Langueux,True,True,False
102286,103172,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP3078,3078,"Saint-Brieuc, France",Station dédiée à la recharge rapide,"5 Rue de la Landelle, 22360 Langueux",22106,"[-2.722584, 48.493409]",20,FRSTLE0003KN,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50036719867603,2017-04-25,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-2.722584,48.493409,22360,Langueux,True,True,False
102287,103173,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP3078,3078,"Saint-Brieuc, France",Station dédiée à la recharge rapide,"5 Rue de la Landelle, 22360 Langueux",22106,"[-2.722584, 48.493409]",20,FRSTLE0003KP,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50036719867603,2017-04-25,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-2.722584,48.493409,22360,Langueux,True,True,False
102288,103174,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP3078,3078,"Saint-Brieuc, France",Station dédiée à la recharge rapide,"5 Rue de la Landelle, 22360 Langueux",22106,"[-2.722584, 48.493409]",20,FRSTLE0003KR,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50036719867603,2017-04-25,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-2.722584,48.493409,22360,Langueux,True,True,False
102289,103175,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP3078,3078,"Saint-Brieuc, France",Station dédiée à la recharge rapide,"5 Rue de la Landelle, 22360 Langueux",22106,"[-2.722584, 48.493409]",20,FRSTLE0003KT,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50036719867603,2017-04-25,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-2.722584,48.493409,22360,Langueux,True,True,False
102290,103176,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2583,2583,"Marne-la-Vallée, France",Station dédiée à la recharge rapide,"2 Allée des Portes de la Forêt, 77090 Collégien",77121,"[2.678019, 48.830877]",12,FRSTLE0003LB,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50076197564369,2016-11-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.678019,48.830877,77090,Collégien,True,True,False
102291,103177,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2583,2583,"Marne-la-Vallée, France",Station dédiée à la recharge rapide,"2 Allée des Portes de la Forêt, 77090 Collégien",77121,"[2.678019, 48.830877]",12,FRSTLE0003LD,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50076197564369,2016-11-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.678019,48.830877,77090,Collégien,True,True,False
102292,103178,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2583,2583,"Marne-la-Vallée, France",Station dédiée à la recharge rapide,"2 Allée des Portes de la Forêt, 77090 Collégien",77121,"[2.678019, 48.830877]",12,FRSTLE0003LF,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50076197564369,2016-11-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.678019,48.830877,77090,Collégien,True,True,False
102293,103179,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2583,2583,"Marne-la-Vallée, France",Station dédiée à la recharge rapide,"2 Allée des Portes de la Forêt, 77090 Collégien",77121,"[2.678019, 48.830877]",12,FRSTLE0003LH,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50076197564369,2016-11-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.678019,48.830877,77090,Collégien,True,True,False
102294,103180,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2583,2583,"Marne-la-Vallée, France",Station dédiée à la recharge rapide,"2 Allée des Portes de la Forêt, 77090 Collégien",77121,"[2.678019, 48.830877]",12,FRSTLE0003LJ,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50076197564369,2016-11-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.678019,48.830877,77090,Collégien,True,True,False
102295,103181,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2583,2583,"Marne-la-Vallée, France",Station dédiée à la recharge rapide,"2 Allée des Portes de la Forêt, 77090 Collégien",77121,"[2.678019, 48.830877]",12,FRSTLE0003LL,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50076197564369,2016-11-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.678019,48.830877,77090,Collégien,True,True,False
102296,103182,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2583,2583,"Marne-la-Vallée, France",Station dédiée à la recharge rapide,"2 Allée des Portes de la Forêt, 77090 Collégien",77121,"[2.678019, 48.830877]",12,FRSTLE0003LN,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50076197564369,2016-11-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.678019,48.830877,77090,Collégien,True,True,False
102297,103183,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2583,2583,"Marne-la-Vallée, France",Station dédiée à la recharge rapide,"2 Allée des Portes de la Forêt, 77090 Collégien",77121,"[2.678019, 48.830877]",12,FRSTLE0003LP,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50076197564369,2016-11-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.678019,48.830877,77090,Collégien,True,True,False
102298,103184,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2583,2583,"Marne-la-Vallée, France",Station dédiée à la recharge rapide,"2 Allée des Portes de la Forêt, 77090 Collégien",77121,"[2.678019, 48.830877]",12,FRSTLE0003LR,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50076197564369,2016-11-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.678019,48.830877,77090,Collégien,True,True,False
102299,103185,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2583,2583,"Marne-la-Vallée, France",Station dédiée à la recharge rapide,"2 Allée des Portes de la Forêt, 77090 Collégien",77121,"[2.678019, 48.830877]",12,FRSTLE0003LT,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50076197564369,2016-11-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.678019,48.830877,77090,Collégien,True,True,False
102300,103186,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2583,2583,"Marne-la-Vallée, France",Station dédiée à la recharge rapide,"2 Allée des Portes de la Forêt, 77090 Collégien",77121,"[2.678019, 48.830877]",12,FRSTLE0003LV,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50076197564369,2016-11-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.678019,48.830877,77090,Collégien,True,True,False
102301,103187,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2583,2583,"Marne-la-Vallée, France",Station dédiée à la recharge rapide,"2 Allée des Portes de la Forêt, 77090 Collégien",77121,"[2.678019, 48.830877]",12,FRSTLE0003LX,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50076197564369,2016-11-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.678019,48.830877,77090,Collégien,True,True,False
102302,103188,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP1767,1767,"Saintes, France",Station dédiée à la recharge rapide,"132 Cours Genet, 17100 Saintes",17415,"[-0.661725, 45.750012]",8,FRSTLE0003M7,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50078835752031,2014-11-05,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-0.661725,45.750012,17100,Saintes,True,True,False
102303,103189,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP1767,1767,"Saintes, France",Station dédiée à la recharge rapide,"132 Cours Genet, 17100 Saintes",17415,"[-0.661725, 45.750012]",8,FRSTLE0003M9,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50078835752031,2014-11-05,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-0.661725,45.750012,17100,Saintes,True,True,False
102304,103190,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP1767,1767,"Saintes, France",Station dédiée à la recharge rapide,"132 Cours Genet, 17100 Saintes",17415,"[-0.661725, 45.750012]",8,FRSTLE0003MB,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50078835752031,2014-11-05,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-0.661725,45.750012,17100,Saintes,True,True,False
102305,103191,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP1767,1767,"Saintes, France",Station dédiée à la recharge rapide,"132 Cours Genet, 17100 Saintes",17415,"[-0.661725, 45.750012]",8,FRSTLE0003MD,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50078835752031,2014-11-05,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-0.661725,45.750012,17100,Saintes,True,True,False
102306,103192,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP1767,1767,"Saintes, France",Station dédiée à la recharge rapide,"132 Cours Genet, 17100 Saintes",17415,"[-0.661725, 45.750012]",8,FRSTLE0003MF,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50078835752031,2014-11-05,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-0.661725,45.750012,17100,Saintes,True,True,False
102307,103193,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP1767,1767,"Saintes, France",Station dédiée à la recharge rapide,"132 Cours Genet, 17100 Saintes",17415,"[-0.661725, 45.750012]",8,FRSTLE0003MH,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50078835752031,2014-11-05,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-0.661725,45.750012,17100,Saintes,True,True,False
102308,103194,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP1767,1767,"Saintes, France",Station dédiée à la recharge rapide,"132 Cours Genet, 17100 Saintes",17415,"[-0.661725, 45.750012]",8,FRSTLE0003MJ,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50078835752031,2014-11-05,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-0.661725,45.750012,17100,Saintes,True,True,False
